date,daily_return,ma_5
2018-12-06,-0.0314641771552073,6938.26
2018-12-07,0.0110470536466762,6897.834
2018-12-10,-0.00834598435257022,6829.66
2018-12-11,0.0127054216741996,6786.496
2018-12-12,0.0107610761957649,6778.166
2018-12-13,-0.000390977574747151,6812.856
2018-12-14,-0.00470083605961468,6826.268
2018-12-17,-0.0105081393157511,6836.608
2018-12-18,-0.0105783937967649,6815.538
2018-12-19,0.00960219888116096,6792.688
2018-12-20,-0.0079826306470349,6759.574
2018-12-21,0.00137665321301023,6734.774
2018-12-24,-0.00523420773466529,6717.324
2018-12-27,-0.0151525802461564,6693.942
2018-12-28,0.0226723242435471,6687.548
2018-12-31,-0.000867244730820028,6690.788
2019-01-02,0.000906641221260507,6693.4
2019-01-03,-0.00617294033616311,6694.734
2019-01-04,0.0216296659325291,6745.282
2019-01-07,-0.00388158106420257,6760.664
2019-01-08,0.00744690847585044,6787.358
2019-01-09,0.00656260930395239,6821.838
2019-01-10,0.00524713210350052,6871.88
2019-01-11,-0.00355616625401305,6888.032
2019-01-14,-0.00912956875941358,6896.86
2019-01-15,0.00583513979536165,6903.544
2019-01-16,-0.00469034172489712,6894.754
2019-01-17,-0.00404506694177788,6873.164
2019-01-18,0.0195188824448567,6883.194
2019-01-21,0.000324324479466417,6906.308
2019-01-22,-0.00992742364706572,6907.582
2019-01-23,-0.00847800225751627,6903.622
2019-01-24,-0.00349706556303783,6900.428
2019-01-25,-0.00142690590193498,6868.606
2019-01-28,-0.00912292450530309,6823.908
2019-01-29,0.0128692327073854,6810.416
2019-01-30,0.015759599527651,6830.166
2019-01-31,0.00392126921198627,6860.146
2019-02-01,0.00737137404306304,6902.346
2019-02-04,0.00198141938571724,6959.752
2019-02-05,0.0203635701927601,7028.44
2019-02-06,-0.000596318707270176,7074.732
2019-02-07,-0.0110844838138097,7099.678
2019-02-08,-0.00315778492665194,7109.87
2019-02-11,0.00819240918771681,7128.866
2019-02-12,0.00056528795319481,7120.02
2019-02-13,0.00808900428142442,7123.57
2019-02-14,0.000858036056983617,7144.256
2019-02-15,0.00551201123800023,7177.356
2019-02-18,-0.002378162361746,7195.428
2019-02-19,-0.0055821272198652,7204.634
2019-02-20,0.00688798287267189,7212.19
2019-02-21,-0.00847049644330447,7206.266
2019-02-22,0.00156402818878281,7194.65
2019-02-25,0.000716017050678324,7187.504
2019-02-26,-0.00454081021863262,7181.894
2019-02-27,-0.00614169528689213,7157.61
2019-02-28,-0.004568606483566,7139.078
2019-03-01,0.0045231408124409,7124.704
2019-03-04,0.00389208538948303,7114.834
2019-03-05,0.00687374814104639,7121.296
2019-03-06,0.00174986044271326,7139.056
2019-03-07,-0.00534324624791548,7155.62
2019-03-08,-0.00743829941809694,7155.136
2019-03-11,0.00370338569122117,7154.382
2019-03-12,0.0028791325298501,7147.926
2019-03-13,0.00112429469386042,7140.564
2019-03-14,0.00366521910998321,7146.14
2019-03-15,0.00596345660593722,7170.934
2019-03-18,0.00981007929963973,7204.648
2019-03-19,0.00339900728710999,7239.218
2019-03-20,-0.00450436919715999,7265.582
2019-03-21,0.00881907993542735,7299.558
2019-03-22,-0.0200834499157752,7295.42
2019-03-25,-0.00416366635727063,7271.098
2019-03-26,0.00260672817300539,7245.556
2019-03-27,-0.000291817033499256,7226.192
2019-03-28,0.00557950234842287,7201.996
2019-03-29,0.006200988896,7216.316
2019-04-01,0.00524646286193938,7244.276
2019-04-02,0.0100773774219734,7283.242
2019-04-03,0.00367467988613361,7328.06
2019-04-04,-0.00220266692548679,7361.582
2019-04-05,0.00607003028935661,7395.118
2019-04-08,0.000674108719502346,7422.02
2019-04-09,-0.00353198987102609,7428.91
2019-04-10,-0.00049289145479739,7429.636
2019-04-11,-0.000533555378602009,7432.838
2019-04-12,0.00257618344690926,7430.876
2019-04-15,-0.0000255477298825758,7427.872
2019-04-16,0.0044440739181941,7436.742
2019-04-17,0.000187418339152178,7446.624
2019-04-18,-0.00153118859853407,7455.01
2019-04-23,0.00847064564041239,7472.212
2019-04-24,-0.00682168316923805,7479.188
2019-04-25,-0.00503496503496502,7472.03
2019-04-26,-0.000799017504402063,7463.404
2019-04-29,0.0016787400429984,7459.56
2019-04-30,-0.00301586149615755,7438.59
2019-05-01,-0.00444311438593086,7421.292
2019-05-02,-0.00459699455401703,7404.728
2019-05-03,0.00398976508948744,7395.218
2019-05-07,-0.0162817858613887,7359.18
2019-05-08,0.00145031933194404,7329.736
2019-05-09,-0.00874570210424978,7294.166
2019-05-10,-0.000571633915650683,7264.562
2019-05-13,-0.00549887620795493,7221.17
2019-05-14,0.0108770911040136,7217.396
2019-05-15,0.0076433384887317,7222.586
2019-05-16,0.00775118371374347,7251.806
2019-05-17,-0.000664988556485315,7280.872
2019-05-20,-0.00513565812356603,7310.312
2019-05-21,0.00246755520539251,7327.776
2019-05-22,0.000719069112502187,7335.224
2019-05-23,-0.0140642661289113,7310.73
2019-05-24,0.00645688586980567,7296.552
2019-05-28,-0.00120642013375046,7288.166
2019-05-29,-0.0115078518905756,7259.442
2019-05-30,0.00457322589175117,7236.236
2019-05-31,-0.00782055260620433,7222.37
2019-06-03,0.00322409033596727,7203.784
2019-06-04,0.00410449838548043,7192.852
2019-06-05,0.000821979709715064,7199.836
2019-06-06,0.00548875242028638,7208.174
2019-06-07,0.00992995723052119,7242.22
2019-06-10,0.00594658439648993,7280.368
2019-06-11,0.0031062132399797,7317.2
2019-06-12,-0.00416708905243665,7346.68
2019-06-13,0.000128942589330044,7368.424
2019-06-14,-0.00309286605135053,7371.192
2019-06-17,0.00156960867327917,7367.546
2019-06-18,0.0116523566357812,7376.464
2019-06-19,-0.00530697134504181,7383.648
2019-06-20,0.00282297387465991,7394.822
2019-06-21,-0.00228165356579077,7407.166
2019-06-24,0.0012406344920688,7419.042
2019-06-25,0.000773930149433331,7414.92
2019-06-26,-0.000813749674971669,7417.49
2019-06-27,-0.00189580105684847,7413.068
2019-06-28,0.00314765756187581,7416.694
2019-07-01,0.00967864006151665,7432.856
2019-07-02,0.00822807602534173,7460.208
2019-07-03,0.00663166291626485,7498.794
2019-07-04,-0.000754338101170641,7539.044
2019-07-05,-0.00663371727528343,7564.546
2019-07-08,-0.000512369689956745,7574.9
2019-07-09,-0.0016955281768966,7570.356
2019-07-10,-0.000766937306192509,7554.63
